"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Validate that Allure reporting is working correctly","3","validateAllureIntegration","Surefire suite","Fri Aug 15 13:52:37 GMT 2025","passed","Fri Aug 15 13:52:37 GMT 2025","com.emmanuelarhu.tests.ConnectivityTest","Surefire test","com.emmanuelarhu.tests.ConnectivityTest","validateAllureIntegration"
"Verify SQL injection protection in login credentials","927","testSqlInjectionInLogin","Surefire suite","Fri Aug 15 13:50:46 GMT 2025","passed","Fri Aug 15 13:50:47 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testSqlInjectionInLogin"
"Verify error handling when creating product with negative or zero price","661","testCreateProductWithNegativePrice","Surefire suite","Fri Aug 15 13:51:48 GMT 2025","failed","Fri Aug 15 13:51:49 GMT 2025","com.emmanuelarhu.tests.ProductsApiTest","Surefire test","com.emmanuelarhu.tests.ProductsApiTest","testCreateProductWithNegativePrice"
"Test login with special characters in credentials","731","testLoginWithSpecialCharacters","Surefire suite","Fri Aug 15 13:51:04 GMT 2025","passed","Fri Aug 15 13:51:05 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithSpecialCharacters"
"Verify that a single user can be retrieved by valid ID","740","testGetSingleUserByValidId","Surefire suite","Fri Aug 15 13:52:04 GMT 2025","passed","Fri Aug 15 13:52:04 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify error handling for malformed JSON in login request","906","testLoginWithMalformedJson","Surefire suite","Fri Aug 15 13:50:32 GMT 2025","passed","Fri Aug 15 13:50:33 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithMalformedJson"
"Test login with special characters in credentials","837","testLoginWithSpecialCharacters","Surefire suite","Fri Aug 15 13:51:06 GMT 2025","passed","Fri Aug 15 13:51:07 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithSpecialCharacters"
"Verify error handling when creating cart with invalid user ID","977","testCreateCartWithInvalidUserId","Surefire suite","Fri Aug 15 13:48:52 GMT 2025","failed","Fri Aug 15 13:48:53 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testCreateCartWithInvalidUserId"
"Verify that users can login with valid credentials","1622","testLoginWithValidCredentials","Surefire suite","Fri Aug 15 13:49:39 GMT 2025","passed","Fri Aug 15 13:49:41 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithValidCredentials"
"Validate that REST Assured and TestNG are working correctly","559","validateTestFramework","Surefire suite","Fri Aug 15 13:52:37 GMT 2025","passed","Fri Aug 15 13:52:37 GMT 2025","com.emmanuelarhu.tests.ConnectivityTest","Surefire test","com.emmanuelarhu.tests.ConnectivityTest","validateTestFramework"
"Verify that an existing product can be updated with valid data","480","testUpdateProductWithValidData","Surefire suite","Fri Aug 15 13:51:50 GMT 2025","passed","Fri Aug 15 13:51:50 GMT 2025","com.emmanuelarhu.tests.ProductsApiTest","Surefire test","com.emmanuelarhu.tests.ProductsApiTest","testUpdateProductWithValidData"
"Test login with special characters in credentials","766","testLoginWithSpecialCharacters","Surefire suite","Fri Aug 15 13:51:11 GMT 2025","passed","Fri Aug 15 13:51:12 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithSpecialCharacters"
"Verify error handling when creating user with malformed JSON","625","testCreateUserWithMalformedJson","Surefire suite","Fri Aug 15 13:52:24 GMT 2025","passed","Fri Aug 15 13:52:24 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithMalformedJson"
"Verify appropriate error handling for invalid login credentials","1812","testLoginWithInvalidCredentials","Surefire suite","Fri Aug 15 13:50:21 GMT 2025","passed","Fri Aug 15 13:50:23 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithInvalidCredentials"
"Verify SQL injection protection in cart ID parameter","959","testSqlInjectionProtection","Surefire suite","Fri Aug 15 13:49:32 GMT 2025","passed","Fri Aug 15 13:49:33 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testSqlInjectionProtection"
"Verify SQL injection protection in cart ID parameter","791","testSqlInjectionProtection","Surefire suite","Fri Aug 15 13:49:31 GMT 2025","passed","Fri Aug 15 13:49:32 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testSqlInjectionProtection"
"Verify error handling for malformed JSON in login request","1065","testLoginWithMalformedJson","Surefire suite","Fri Aug 15 13:50:31 GMT 2025","passed","Fri Aug 15 13:50:32 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithMalformedJson"
"Verify error handling when deleting non-existent cart","10503","testDeleteNonExistentCart","Surefire suite","Fri Aug 15 13:49:15 GMT 2025","passed","Fri Aug 15 13:49:26 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testDeleteNonExistentCart"
"Verify that an existing user can be updated with valid data","586","testUpdateUserWithValidData","Surefire suite","Fri Aug 15 13:52:25 GMT 2025","passed","Fri Aug 15 13:52:26 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testUpdateUserWithValidData"
"Verify that an existing cart can be updated with valid data","874","testUpdateCartWithValidData","Surefire suite","Fri Aug 15 13:48:59 GMT 2025","passed","Fri Aug 15 13:49:00 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testUpdateCartWithValidData"
"Verify error handling for non-numeric product ID","484","testGetSingleProductByNonNumericId","Surefire suite","Fri Aug 15 13:51:33 GMT 2025","failed","Fri Aug 15 13:51:33 GMT 2025","com.emmanuelarhu.tests.ProductsApiTest","Surefire test","com.emmanuelarhu.tests.ProductsApiTest","testGetSingleProductByNonNumericId"
"Verify error handling when creating product with negative or zero price","696","testCreateProductWithNegativePrice","Surefire suite","Fri Aug 15 13:51:46 GMT 2025","failed","Fri Aug 15 13:51:47 GMT 2025","com.emmanuelarhu.tests.ProductsApiTest","Surefire test","com.emmanuelarhu.tests.ProductsApiTest","testCreateProductWithNegativePrice"
"Test login with special characters in credentials","708","testLoginWithSpecialCharacters","Surefire suite","Fri Aug 15 13:51:09 GMT 2025","passed","Fri Aug 15 13:51:10 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithSpecialCharacters"
"Verify appropriate error handling when creating user with invalid data","739","testCreateUserWithInvalidData","Surefire suite","Fri Aug 15 13:52:16 GMT 2025","failed","Fri Aug 15 13:52:17 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithInvalidData"
"Verify SQL injection protection in login credentials","847","testSqlInjectionInLogin","Surefire suite","Fri Aug 15 13:50:47 GMT 2025","passed","Fri Aug 15 13:50:48 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testSqlInjectionInLogin"
"Verify appropriate error handling for invalid user IDs","3584","testGetSingleUserByInvalidId","Surefire suite","Fri Aug 15 13:52:07 GMT 2025","failed","Fri Aug 15 13:52:11 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByInvalidId"
"Test login with special characters in credentials","840","testLoginWithSpecialCharacters","Surefire suite","Fri Aug 15 13:51:03 GMT 2025","passed","Fri Aug 15 13:51:04 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithSpecialCharacters"
"Verify that a new user can be created with valid data","653","testCreateUserWithValidData","Surefire suite","Fri Aug 15 13:52:12 GMT 2025","passed","Fri Aug 15 13:52:12 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithValidData"
"Verify appropriate error handling for invalid login credentials","951","testLoginWithInvalidCredentials","Surefire suite","Fri Aug 15 13:50:19 GMT 2025","passed","Fri Aug 15 13:50:20 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithInvalidCredentials"
"Verify SQL injection protection in login credentials","1048","testSqlInjectionInLogin","Surefire suite","Fri Aug 15 13:50:33 GMT 2025","passed","Fri Aug 15 13:50:34 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testSqlInjectionInLogin"
"Verify that a new user can be created with valid data","764","testCreateUserWithValidData","Surefire suite","Fri Aug 15 13:52:15 GMT 2025","passed","Fri Aug 15 13:52:15 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithValidData"
"Verify that a single user can be retrieved by valid ID","642","testGetSingleUserByValidId","Surefire suite","Fri Aug 15 13:52:02 GMT 2025","passed","Fri Aug 15 13:52:02 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testGetSingleUserByValidId"
"Verify error handling for missing username","769","testLoginWithMissingUsername","Surefire suite","Fri Aug 15 13:50:25 GMT 2025","passed","Fri Aug 15 13:50:26 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithMissingUsername"
"Verify error handling for malformed JSON in login request","737","testLoginWithMalformedJson","Surefire suite","Fri Aug 15 13:50:29 GMT 2025","passed","Fri Aug 15 13:50:30 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithMalformedJson"
"Verify SQL injection protection in cart ID parameter","1723","testSqlInjectionProtection","Surefire suite","Fri Aug 15 13:49:33 GMT 2025","passed","Fri Aug 15 13:49:34 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testSqlInjectionProtection"
"Verify error handling for empty request body","1860","testLoginWithEmptyBody","Surefire suite","Fri Aug 15 13:50:23 GMT 2025","passed","Fri Aug 15 13:50:25 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithEmptyBody"
"Verify that a single product can be retrieved by valid ID","660","testGetSingleProductByValidId","Surefire suite","Fri Aug 15 13:51:26 GMT 2025","passed","Fri Aug 15 13:51:27 GMT 2025","com.emmanuelarhu.tests.ProductsApiTest","Surefire test","com.emmanuelarhu.tests.ProductsApiTest","testGetSingleProductByValidId"
"Verify appropriate error handling when creating cart with invalid data","2196","testCreateCartWithInvalidData","Surefire suite","Fri Aug 15 13:48:42 GMT 2025","failed","Fri Aug 15 13:48:44 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testCreateCartWithInvalidData"
"Verify appropriate error handling for invalid cart IDs","928","testGetSingleCartByInvalidId","Surefire suite","Fri Aug 15 13:48:26 GMT 2025","failed","Fri Aug 15 13:48:26 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testGetSingleCartByInvalidId"
"Verify SQL injection protection in user ID parameter","627","testSqlInjectionProtection","Surefire suite","Fri Aug 15 13:52:32 GMT 2025","passed","Fri Aug 15 13:52:33 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testSqlInjectionProtection"
"Verify SQL injection protection in login credentials","1329","testSqlInjectionInLogin","Surefire suite","Fri Aug 15 13:50:44 GMT 2025","passed","Fri Aug 15 13:50:45 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testSqlInjectionInLogin"
"Verify error handling when creating cart with empty request body","811","testCreateCartWithEmptyBody","Surefire suite","Fri Aug 15 13:48:49 GMT 2025","failed","Fri Aug 15 13:48:49 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testCreateCartWithEmptyBody"
"Verify SQL injection protection in cart ID parameter","947","testSqlInjectionProtection","Surefire suite","Fri Aug 15 13:49:36 GMT 2025","passed","Fri Aug 15 13:49:37 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testSqlInjectionProtection"
"Verify appropriate error handling for invalid login credentials","945","testLoginWithInvalidCredentials","Surefire suite","Fri Aug 15 13:50:20 GMT 2025","passed","Fri Aug 15 13:50:21 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithInvalidCredentials"
"Verify appropriate error handling for invalid login credentials","11883","testLoginWithInvalidCredentials","Surefire suite","Fri Aug 15 13:49:52 GMT 2025","passed","Fri Aug 15 13:50:04 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testLoginWithInvalidCredentials"
"Verify SQL injection protection in login credentials","934","testSqlInjectionInLogin","Surefire suite","Fri Aug 15 13:50:34 GMT 2025","passed","Fri Aug 15 13:50:35 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testSqlInjectionInLogin"
"Verify XSS protection in login credentials","836","testXssProtectionInLogin","Surefire suite","Fri Aug 15 13:50:55 GMT 2025","passed","Fri Aug 15 13:50:56 GMT 2025","com.emmanuelarhu.tests.AuthApiTest","Surefire test","com.emmanuelarhu.tests.AuthApiTest","testXssProtectionInLogin"
"Verify error handling when creating user with malformed JSON","622","testCreateUserWithMalformedJson","Surefire suite","Fri Aug 15 13:52:23 GMT 2025","passed","Fri Aug 15 13:52:24 GMT 2025","com.emmanuelarhu.tests.UsersApiTest","Surefire test","com.emmanuelarhu.tests.UsersApiTest","testCreateUserWithMalformedJson"
"Verify that a new cart can be created with valid data","906","testCreateCartWithValidData","Surefire suite","Fri Aug 15 13:48:40 GMT 2025","passed","Fri Aug 15 13:48:41 GMT 2025","com.emmanuelarhu.tests.CartsApiTest","Surefire test","com.emmanuelarhu.tests.CartsApiTest","testCreateCartWithValidData"
